OrderID;Order Date;Product Name;Unit Sold;Unit Price;Category;Supplier Name;Supplier City;Supplier Country;Units In Stock;Units On Order;Reorder Level
10729;04/11/1997;Chai;50;18;Beverages;Exotic Liquids;London;UK;39;0;10
10729;04/11/1997;Sir Rodney's Scones;30;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10729;04/11/1997;Valkoinen suklaa;40;16,25;Confections;Karkki Oy;Lappeenranta;Finland;65;0;30
10730;05/11/1997;Pavlova;15;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10730;05/11/1997;Gorgonzola Telino;3;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10730;05/11/1997;Louisiana Fiery Hot Pepper Sauce;10;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10731;06/11/1997;Sir Rodney's Scones;40;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10731;06/11/1997;Manjimup Dried Apples;30;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10732;06/11/1997;Lakkalikööri;20;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10733;07/11/1997;Tofu;16;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10733;07/11/1997;Rössle Sauerkraut;20;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10733;07/11/1997;Filo Mix;25;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10734;07/11/1997;Grandma's Boysenberry Spread;30;25;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;120;0;25
10734;07/11/1997;Nord-Ost Matjeshering;15;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10734;07/11/1997;Lakkalikööri;20;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10735;10/11/1997;Sirop d'érable;20;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10735;10/11/1997;Original Frankfurter grüne Soße;2;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10736;11/11/1997;Louisiana Fiery Hot Pepper Sauce;40;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10736;11/11/1997;Rhönbräu Klosterbier;20;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10737;11/11/1997;Konbu;4;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10737;11/11/1997;Jack's New England Clam Chowder;12;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10738;12/11/1997;Pavlova;3;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10739;12/11/1997;Inlagd Sill;6;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10739;12/11/1997;Filo Mix;18;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10740;13/11/1997;Rössle Sauerkraut;5;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10740;13/11/1997;Steeleye Stout;35;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10740;13/11/1997;Rogede sild;40;9,5;Seafood;Lyngbysild;Lyngby;Denmark;5;70;15
10740;13/11/1997;Gnocchi di nonna Alice;14;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10741;14/11/1997;Chang;15;19;Beverages;Exotic Liquids;London;UK;17;40;25
10742;14/11/1997;Aniseed Syrup;20;10;Condiments;Exotic Liquids;London;UK;13;70;25
10742;14/11/1997;Camembert Pierrot;50;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10742;14/11/1997;Mozzarella di Giovanni;35;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10743;17/11/1997;Spegesild;28;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
10744;17/11/1997;Boston Crab Meat;50;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10745;18/11/1997;Carnarvon Tigers;24;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
10745;18/11/1997;Gula Malacca;16;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
10745;18/11/1997;Raclette Courdavault;45;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10745;18/11/1997;Mozzarella di Giovanni;7;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10746;19/11/1997;Konbu;6;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10746;19/11/1997;Singaporean Hokkien Fried Mee;28;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10746;19/11/1997;Tarte au sucre;9;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10746;19/11/1997;Gudbrandsdalsost;40;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10747;19/11/1997;Gorgonzola Telino;8;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10747;19/11/1997;Jack's New England Clam Chowder;35;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10747;19/11/1997;Vegie-spread;9;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
10747;19/11/1997;Gudbrandsdalsost;30;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10748;20/11/1997;Tunnbröd;44;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10748;20/11/1997;Boston Crab Meat;40;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10748;20/11/1997;Gnocchi di nonna Alice;28;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10749;20/11/1997;Gnocchi di nonna Alice;15;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10749;20/11/1997;Raclette Courdavault;6;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10749;20/11/1997;Lakkalikööri;10;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10750;21/11/1997;Tofu;5;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10750;21/11/1997;Rogede sild;40;9,5;Seafood;Lyngbysild;Lyngby;Denmark;5;70;15
10750;21/11/1997;Raclette Courdavault;25;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10751;24/11/1997;Gumbär Gummibärchen;12;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10751;24/11/1997;Nord-Ost Matjeshering;30;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10751;24/11/1997;Valkoinen suklaa;20;16,25;Confections;Karkki Oy;Lappeenranta;Finland;65;0;30
10751;24/11/1997;Röd Kaviar;15;15;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;101;0;5
10752;24/11/1997;Chai;8;18;Beverages;Exotic Liquids;London;UK;39;0;10
10752;24/11/1997;Gudbrandsdalsost;3;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10753;25/11/1997;Rogede sild;4;9,5;Seafood;Lyngbysild;Lyngby;Denmark;5;70;15
10753;25/11/1997;Longlife Tofu;5;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10754;25/11/1997;Boston Crab Meat;3;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10755;26/11/1997;Zaanse koeken;30;9,5;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;36;0;0
10755;26/11/1997;Gnocchi di nonna Alice;30;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10755;26/11/1997;Ravioli Angelo;14;19,5;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;36;0;20
10755;26/11/1997;Gudbrandsdalsost;25;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10756;27/11/1997;Carnarvon Tigers;21;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
10756;27/11/1997;Inlagd Sill;20;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10756;27/11/1997;Scottish Longbreads;6;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10756;27/11/1997;Gudbrandsdalsost;20;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10757;27/11/1997;Sasquatch Ale;30;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10757;27/11/1997;Raclette Courdavault;7;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10757;27/11/1997;Tarte au sucre;30;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10757;27/11/1997;Wimmers gute Semmelknödel;24;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10758;28/11/1997;Gumbär Gummibärchen;20;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10758;28/11/1997;Filo Mix;60;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10758;28/11/1997;Outback Lager;40;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10759;28/11/1997;Mascarpone Fabioli;10;32;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;9;40;25
10760;01/12/1997;NuNuCa Nuß-Nougat-Creme;12;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
10760;01/12/1997;Schoggi Schokolade;40;43,9;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;49;0;30
10760;01/12/1997;Ipoh Coffee;30;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
10761;02/12/1997;NuNuCa Nuß-Nougat-Creme;35;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
10761;02/12/1997;Rhönbräu Klosterbier;18;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10762;02/12/1997;Chartreuse verte;16;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10762;02/12/1997;Zaanse koeken;30;9,5;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;36;0;0
10762;02/12/1997;Manjimup Dried Apples;28;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10762;02/12/1997;Gnocchi di nonna Alice;60;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10763;03/12/1997;Sir Rodney's Scones;40;10;Confections;Specialty Biscuits, Ltd.;Manchester;UK;3;40;5
10763;03/12/1997;Gustaf's Knäckebröd;6;21;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;104;0;25
10763;03/12/1997;Guaraná Fantástica;20;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10764;03/12/1997;Aniseed Syrup;20;10;Condiments;Exotic Liquids;London;UK;13;70;25
10764;03/12/1997;Chartreuse verte;130;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10765;04/12/1997;Louisiana Fiery Hot Pepper Sauce;80;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10766;05/12/1997;Chang;40;19;Beverages;Exotic Liquids;London;UK;17;40;25
10766;05/12/1997;Uncle Bob's Organic Dried Pears;35;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10766;05/12/1997;Scottish Longbreads;40;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10767;05/12/1997;Singaporean Hokkien Fried Mee;2;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10768;08/12/1997;Gustaf's Knäckebröd;4;21;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;104;0;25
10768;08/12/1997;Gorgonzola Telino;50;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10768;08/12/1997;Camembert Pierrot;15;34;Dairy Products;Gai pâturage;Annecy;France;19;0;0
10768;08/12/1997;Flotemysost;12;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10769;08/12/1997;Jack's New England Clam Chowder;30;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10769;08/12/1997;Filo Mix;15;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10769;08/12/1997;Sirop d'érable;20;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10769;08/12/1997;Tarte au sucre;15;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10770;09/12/1997;Queso Cabrales;15;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10771;10/12/1997;Flotemysost;16;21,5;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;0
10772;10/12/1997;Thüringer Rostbratwurst;18;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10772;10/12/1997;Raclette Courdavault;25;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10773;11/12/1997;Alice Mutton;33;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10773;11/12/1997;Gorgonzola Telino;70;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10773;11/12/1997;Rhönbräu Klosterbier;7;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10774;11/12/1997;Gorgonzola Telino;2;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10774;11/12/1997;Louisiana Hot Spiced Okra;50;17;Condiments;New Orleans Cajun Delights;New Orleans;USA;4;100;20
10775;12/12/1997;Ikura;6;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10775;12/12/1997;Laughing Lumberjack Lager;3;14;Beverages;Bigfoot Breweries;Bend;USA;52;0;10
10776;15/12/1997;Gorgonzola Telino;16;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10776;15/12/1997;Singaporean Hokkien Fried Mee;12;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10776;15/12/1997;Rogede sild;27;9,5;Seafood;Lyngbysild;Lyngby;Denmark;5;70;15
10776;15/12/1997;Manjimup Dried Apples;120;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10777;15/12/1997;Singaporean Hokkien Fried Mee;20;14;Grains/Cereals;Leka Trading;Singapore;Singapore;26;0;0
10778;16/12/1997;Jack's New England Clam Chowder;10;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10779;16/12/1997;Pavlova;20;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10779;16/12/1997;Tarte au sucre;20;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10780;16/12/1997;Outback Lager;35;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10780;16/12/1997;Original Frankfurter grüne Soße;15;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10781;17/12/1997;Tourtière;3;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10781;17/12/1997;Gnocchi di nonna Alice;20;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10781;17/12/1997;Longlife Tofu;35;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10782;17/12/1997;Gorgonzola Telino;1;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10783;18/12/1997;Gorgonzola Telino;10;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10783;18/12/1997;Côte de Blaye;5;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10784;18/12/1997;Inlagd Sill;30;19;Seafood;Svensk Sjöföda AB;Stockholm;Sweden;112;0;20
10784;18/12/1997;Chartreuse verte;2;18;Beverages;Aux joyeux ecclésiastiques;Paris;France;69;0;5
10784;18/12/1997;Mozzarella di Giovanni;30;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10785;18/12/1997;Ikura;10;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10785;18/12/1997;Rhönbräu Klosterbier;10;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10786;19/12/1997;Northwoods Cranberry Sauce;30;40;Condiments;Grandma Kelly's Homestead;Ann Arbor;USA;6;0;0
10786;19/12/1997;Nord-Ost Matjeshering;15;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10786;19/12/1997;Rhönbräu Klosterbier;42;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10787;19/12/1997;Chang;15;19;Beverages;Exotic Liquids;London;UK;17;40;25
10787;19/12/1997;Thüringer Rostbratwurst;20;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10788;22/12/1997;Teatime Chocolate Biscuits;50;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10788;22/12/1997;Rhönbräu Klosterbier;40;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
10789;22/12/1997;Carnarvon Tigers;30;62,5;Seafood;Pavlova, Ltd.;Melbourne;Australia;42;0;0
10789;22/12/1997;Steeleye Stout;15;18;Beverages;Bigfoot Breweries;Bend;USA;20;0;15
10789;22/12/1997;Vegie-spread;30;43,9;Condiments;Pavlova, Ltd.;Melbourne;Australia;24;0;5
10789;22/12/1997;Scottish Longbreads;18;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10790;22/12/1997;Uncle Bob's Organic Dried Pears;3;30;Produce;Grandma Kelly's Homestead;Ann Arbor;USA;15;0;10
10790;22/12/1997;Gnocchi di nonna Alice;20;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10791;23/12/1997;Thüringer Rostbratwurst;14;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10791;23/12/1997;Jack's New England Clam Chowder;20;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10792;23/12/1997;Chang;10;19;Beverages;Exotic Liquids;London;UK;17;40;25
10792;23/12/1997;Tourtière;3;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10792;23/12/1997;Scottish Longbreads;15;12,5;Confections;Specialty Biscuits, Ltd.;Manchester;UK;6;10;15
10793;24/12/1997;Jack's New England Clam Chowder;14;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10793;24/12/1997;Filo Mix;8;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10794;24/12/1997;Tofu;15;23,25;Produce;Mayumi's;Osaka;Japan;35;0;0
10794;24/12/1997;Tourtière;6;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10795;24/12/1997;Pavlova;65;17,45;Confections;Pavlova, Ltd.;Melbourne;Australia;29;0;10
10795;24/12/1997;Alice Mutton;35;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10796;25/12/1997;Gumbär Gummibärchen;21;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10796;25/12/1997;Gula Malacca;10;19,45;Condiments;Leka Trading;Singapore;Singapore;27;0;15
10796;25/12/1997;Wimmers gute Semmelknödel;35;33,25;Grains/Cereals;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;22;80;30
10796;25/12/1997;Gudbrandsdalsost;24;36;Dairy Products;Norske Meierier;Sandvika;Norway;26;0;15
10797;25/12/1997;Queso Cabrales;20;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10798;26/12/1997;Tarte au sucre;2;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10798;26/12/1997;Mozzarella di Giovanni;10;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10799;26/12/1997;Konbu;20;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10799;26/12/1997;Guaraná Fantástica;20;4,5;Beverages;Refrescos Americanas LTDA;Sao Paulo;Brazil;20;0;0
10799;26/12/1997;Raclette Courdavault;25;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10800;26/12/1997;Queso Cabrales;50;21;Dairy Products;Cooperativa de Quesos 'Las Cabras';Oviedo;Spain;22;30;30
10800;26/12/1997;Manjimup Dried Apples;10;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10800;26/12/1997;Tourtière;7;7,45;Meat/Poultry;Ma Maison;Montréal;Canada;21;0;10
10801;29/12/1997;Alice Mutton;40;39;Meat/Poultry;Pavlova, Ltd.;Melbourne;Australia;0;0;0
10801;29/12/1997;Thüringer Rostbratwurst;20;123,79;Meat/Poultry;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;0;0;0
10802;29/12/1997;Nord-Ost Matjeshering;25;25,89;Seafood;Nord-Ost-Fisch Handelsgesellschaft mbH;Cuxhaven;Germany;10;0;15
10802;29/12/1997;Manjimup Dried Apples;30;53;Produce;G'day, Mate;Sydney;Australia;20;0;10
10802;29/12/1997;Pâté chinois;60;24;Meat/Poultry;Ma Maison;Montréal;Canada;115;0;20
10802;29/12/1997;Tarte au sucre;5;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10803;30/12/1997;Teatime Chocolate Biscuits;24;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10803;30/12/1997;NuNuCa Nuß-Nougat-Creme;15;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
10803;30/12/1997;Raclette Courdavault;15;55;Dairy Products;Gai pâturage;Annecy;France;79;0;0
10804;30/12/1997;Ikura;36;31;Seafood;Tokyo Traders;Tokyo;Japan;31;0;0
10804;30/12/1997;Rössle Sauerkraut;24;45,6;Produce;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;26;0;0
10804;30/12/1997;Maxilaku;4;20;Confections;Karkki Oy;Lappeenranta;Finland;10;60;15
10805;30/12/1997;Sasquatch Ale;10;14;Beverages;Bigfoot Breweries;Bend;USA;111;0;15
10805;30/12/1997;Côte de Blaye;10;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10806;31/12/1997;Chang;20;19;Beverages;Exotic Liquids;London;UK;17;40;25
10806;31/12/1997;Louisiana Fiery Hot Pepper Sauce;2;21,05;Condiments;New Orleans Cajun Delights;New Orleans;USA;76;0;0
10806;31/12/1997;Longlife Tofu;15;10;Produce;Tokyo Traders;Tokyo;Japan;4;20;5
10807;31/12/1997;Boston Crab Meat;1;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10808;01/01/1998;Gnocchi di nonna Alice;20;38;Grains/Cereals;Pasta Buttini s.r.l.;Salerno;Italy;21;10;30
10808;01/01/1998;Lakkalikööri;50;18;Beverages;Karkki Oy;Lappeenranta;Finland;57;0;20
10809;01/01/1998;Filo Mix;20;7;Grains/Cereals;G'day, Mate;Sydney;Australia;38;0;25
10810;01/01/1998;Konbu;7;6;Seafood;Mayumi's;Osaka;Japan;24;0;5
10810;01/01/1998;NuNuCa Nuß-Nougat-Creme;5;14;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;76;0;30
10810;01/01/1998;Outback Lager;5;15;Beverages;Pavlova, Ltd.;Melbourne;Australia;15;10;30
10811;02/01/1998;Teatime Chocolate Biscuits;15;9,2;Confections;Specialty Biscuits, Ltd.;Manchester;UK;25;0;5
10811;02/01/1998;Tunnbröd;18;9;Grains/Cereals;PB Knäckebröd AB;Göteborg;Sweden;61;0;25
10811;02/01/1998;Boston Crab Meat;30;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10812;02/01/1998;Gorgonzola Telino;16;12,5;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;0;70;20
10812;02/01/1998;Mozzarella di Giovanni;40;34,8;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;14;0;0
10812;02/01/1998;Original Frankfurter grüne Soße;20;13;Condiments;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;32;0;15
10813;05/01/1998;Chang;12;19;Beverages;Exotic Liquids;London;UK;17;40;25
10813;05/01/1998;Spegesild;35;12;Seafood;Lyngbysild;Lyngby;Denmark;95;0;0
10814;05/01/1998;Jack's New England Clam Chowder;20;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10814;05/01/1998;Ipoh Coffee;20;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
10814;05/01/1998;Chocolade;8;12,75;Confections;Zaanse Snoepfabriek;Zaandam;Netherlands;15;70;25
10814;05/01/1998;Sirop d'érable;30;28,5;Condiments;Forêts d'érables;Ste-Hyacinthe;Canada;113;0;25
10815;05/01/1998;Geitost;16;2,5;Dairy Products;Norske Meierier;Sandvika;Norway;112;0;20
10816;06/01/1998;Côte de Blaye;30;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10816;06/01/1998;Tarte au sucre;20;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10817;06/01/1998;Gumbär Gummibärchen;40;31,23;Confections;Heli Süßwaren GmbH & Co. KG;Berlin;Germany;15;0;0
10817;06/01/1998;Côte de Blaye;30;263,5;Beverages;Aux joyeux ecclésiastiques;Paris;France;17;0;15
10817;06/01/1998;Boston Crab Meat;60;18,4;Seafood;New England Seafood Cannery;Boston;USA;123;0;30
10817;06/01/1998;Tarte au sucre;25;49,3;Confections;Forêts d'érables;Ste-Hyacinthe;Canada;17;0;0
10818;07/01/1998;Mascarpone Fabioli;20;32;Dairy Products;Formaggi Fortini s.r.l.;Ravenna;Italy;9;40;25
10818;07/01/1998;Jack's New England Clam Chowder;20;9,65;Seafood;New England Seafood Cannery;Boston;USA;85;0;10
10819;07/01/1998;Ipoh Coffee;7;46;Beverages;Leka Trading;Singapore;Singapore;17;10;25
10819;07/01/1998;Rhönbräu Klosterbier;20;7,75;Beverages;Plutzer Lebensmittelgroßmärkte AG;Frankfurt;Germany;125;0;25
